loan_id,no_of_dependents,education,self_employed,age,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
8341,1,0,1,78,1059000,46510,5,438,55900,68200,1700,199000,0
8342,0,0,0,63,491000,20190,16,300,8900,11300,38400,817100,0
8343,2,1,1,56,1342000,45670,23,341,33000,55400,46100,341100,0
8344,2,1,1,73,458000,15460,21,892,82500,61800,3300,135200,0
8345,4,0,0,49,1232000,7280,17,639,3300,32600,38100,808500,1
8346,4,0,0,80,350000,38530,20,899,71600,64100,14000,184700,0
8347,4,1,0,41,1440000,11130,18,898,71900,72200,1300,49100,0
8348,0,1,0,36,1343000,4780,19,774,84500,85600,40500,683800,1
8349,3,0,1,46,1414000,20840,5,786,14100,80400,4400,61500,0
8350,3,1,0,23,1324000,31370,28,835,19400,800,35600,885800,1
8351,1,0,0,77,1358000,26220,24,308,23700,41400,36800,297700,0
8352,0,1,1,52,280000,8100,20,824,69900,19700,6500,877400,1
8353,5,1,0,71,625000,35410,17,657,73900,65700,25600,995300,0
8354,0,1,1,79,1457000,21840,8,506,24400,60500,10700,240700,0
8355,0,0,0,61,772000,11870,26,483,96400,61100,42500,930900,0
8356,2,1,0,45,655000,1280,27,721,62100,17900,27100,682500,1
8357,1,0,1,79,345000,42820,22,453,40000,58800,31500,45700,0
8358,5,1,1,34,926000,8820,9,812,40000,14000,16600,673200,1
8359,0,0,1,31,664000,28280,22,318,19600,52400,42500,177600,0
8360,1,0,0,45,507000,34720,18,678,28600,97000,41300,46600,1
8361,3,0,1,43,523000,2200,29,653,63600,99400,38400,178300,1
8362,0,0,0,65,1116000,17290,24,793,18100,8700,7600,640000,0
8363,1,1,1,24,936000,29640,5,516,40900,24900,1800,99600,0
8364,0,0,0,45,333000,34960,22,341,82000,92500,18600,945700,0
8365,2,1,0,74,1088000,15500,23,815,87800,4400,28300,842900,0
8366,0,1,0,58,692000,35160,20,830,18200,26500,47700,19700,0
8367,5,1,1,56,425000,47800,8,369,18400,45700,23900,699300,0
8368,1,1,1,70,361000,43120,24,368,84700,47800,15700,251300,0
8369,1,1,1,78,1412000,35890,14,559,49700,71100,23400,436700,0
8370,5,1,1,80,982000,7260,9,377,20300,7500,7500,439400,0
8371,5,0,1,60,1263000,21770,16,360,3600,13700,17100,174900,0
8372,1,0,0,76,1118000,1770,24,357,94200,53200,8900,591500,0
8373,0,1,1,56,1423000,42350,21,308,1500,33800,43400,445800,0
8374,2,0,1,78,1131000,1460,20,650,13800,94300,11700,900600,0
8375,2,0,1,41,572000,27990,28,361,5700,60800,44100,191900,0
8376,1,0,1,57,907000,19870,5,898,59300,86200,33400,388900,1
8377,1,1,0,72,531000,45420,25,347,30100,10900,46400,744900,0
8378,0,1,0,26,831000,43190,5,419,11500,28700,45500,145900,0
8379,1,1,0,53,1101000,7260,7,388,77800,26000,4300,16300,0
8380,4,1,1,67,422000,45260,17,428,9100,27400,28000,923600,0
8381,4,1,1,22,705000,29890,5,582,13800,74800,33400,465000,1
8382,0,1,0,25,1391000,38440,14,598,75500,49600,38900,940300,1
8383,5,1,1,78,216000,33440,20,741,47700,21300,48700,597400,0
8384,1,1,0,43,1282000,8370,11,767,97500,83200,29000,775100,1
8385,4,1,1,50,580000,22370,14,442,37700,65200,33800,267400,0
8386,2,1,1,27,1162000,27060,23,564,4800,64900,45500,500300,1
8387,3,0,1,23,646000,26630,8,783,35500,52300,37800,674900,1
8388,5,0,0,76,971000,49200,12,718,79800,33200,26600,760600,0
8389,5,0,1,68,627000,11750,24,696,8300,65800,49900,696800,0
8390,0,1,0,47,697000,1510,12,562,13500,19200,28700,396900,1
8391,5,0,0,69,1318000,14000,17,570,78100,16600,44300,760700,1
8392,4,1,0,41,374000,34880,5,310,67200,59700,8300,217100,0
8393,3,0,0,37,614000,37920,20,750,18900,47800,48700,626900,1
8394,0,0,0,78,1078000,45160,10,890,24400,29500,30300,976200,0
8395,0,0,0,26,693000,4380,14,554,52900,50900,10400,565700,1
8396,1,1,1,45,904000,47490,21,842,15900,33500,11500,516700,1
8397,5,0,0,60,791000,46600,10,651,97500,96400,14500,80000,1
8398,5,0,0,58,550000,27990,18,512,42900,62300,34800,758300,1
8399,3,0,0,32,1016000,2760,12,494,29200,56800,27800,272200,0
8400,2,0,0,72,735000,49860,6,709,81100,38800,40300,729900,0
8401,4,1,0,21,819000,46230,27,792,93100,77900,12400,279800,1
8402,1,1,0,73,1127000,42660,20,577,37300,40400,18500,167500,0
8403,2,1,1,30,438000,10850,13,564,80900,92400,41900,808500,1
8404,0,0,0,60,733000,34140,13,683,59300,13200,28400,871300,1
8405,5,0,1,79,288000,24950,6,419,48600,44800,16100,630500,0
8406,2,0,1,53,352000,47690,13,522,85800,82800,33700,272600,1
8407,5,0,0,54,915000,7370,25,832,8900,44400,7500,250000,0
8408,4,1,0,25,1391000,45240,29,803,31300,50200,14300,312100,1
8409,3,0,1,24,1051000,12730,8,534,56300,45100,28200,29200,0
8410,0,0,0,55,414000,12930,16,791,77000,43100,49800,116900,1
8411,0,0,1,28,1435000,22710,13,656,17500,73600,49700,855400,1
8412,0,1,0,23,956000,8030,12,859,29800,38300,41100,73700,0
8413,5,0,1,78,595000,25010,6,831,74200,75100,45700,294200,0
8414,4,1,0,62,416000,36210,15,444,85700,6300,36300,496700,0
8415,3,0,1,38,1005000,3910,7,535,17600,69400,15300,178700,1
8416,2,1,0,63,656000,26940,11,570,9700,58200,49200,878000,1
8417,5,1,1,61,977000,18120,22,623,12200,38000,14100,511800,0
8418,3,1,1,43,1470000,1890,25,775,2700,81300,45500,324400,1
8419,5,1,1,52,768000,13910,7,623,71200,73300,25900,594400,1
8420,5,1,0,57,658000,1520,26,565,85600,6600,41500,262700,0
8421,4,0,0,56,1171000,26630,17,552,86400,90300,7400,113100,1
8422,2,0,1,70,845000,28860,29,677,96700,35400,10300,991300,0
8423,1,0,0,35,333000,19630,26,583,56200,71200,7700,875900,1
8424,4,1,0,70,683000,38610,15,806,96600,35300,36100,919300,1
8425,4,0,1,72,968000,22180,26,850,70000,10400,18200,695000,0
8426,1,1,0,63,1266000,7900,8,513,73600,87400,46200,600000,1
8427,0,1,1,29,1330000,39700,28,609,66400,35100,34000,19700,0
8428,3,0,1,52,698000,8440,28,618,98300,58600,42800,773100,0
8429,3,1,0,23,498000,3440,18,793,71200,27400,21600,26100,0
8430,3,1,0,71,1061000,32610,11,349,85100,33700,37100,541400,0
8431,5,0,0,69,1083000,25950,11,820,52900,44500,39000,673300,1
8432,0,1,0,69,991000,29660,8,713,93300,22600,19700,978100,1
8433,4,0,1,38,1434000,48470,27,784,19500,30900,26100,100300,0
8434,1,1,0,29,1064000,29140,17,892,89500,54700,45800,490600,1
8435,1,1,0,61,1141000,28010,19,658,17100,75500,2200,921600,1
8436,0,1,0,64,827000,4340,12,582,26600,81000,40900,798500,1
8437,1,0,0,33,1083000,8990,27,692,43000,19900,20500,81800,0
8438,3,1,0,80,387000,38900,7,488,72800,77100,13500,718100,0
8439,2,1,0,58,305000,10560,27,663,57000,78300,5900,116700,0
8440,0,0,0,22,568000,1530,23,667,1700,99800,16000,902000,1
8441,3,0,1,26,1032000,5670,20,407,12500,70500,47200,652700,0
8442,0,0,1,35,952000,1600,11,779,59700,10100,38200,307000,1
8443,5,0,1,28,984000,15260,24,799,7500,37200,12000,979400,1
8444,3,1,0,73,812000,34060,22,765,63400,57800,37600,435100,0
8445,1,0,1,27,882000,44820,14,636,88500,97200,19000,619400,1
8446,0,0,1,69,368000,3250,8,759,9600,45000,2400,684800,1
8447,1,1,0,62,368000,14840,5,779,79900,93700,36700,602800,1
8448,2,0,0,31,549000,10450,11,747,84400,38700,30600,529800,1
8449,1,1,1,78,1309000,21360,27,385,93100,80100,29800,749000,0
8450,4,1,0,34,1023000,13900,21,898,85200,83800,45900,660200,1
8451,4,1,1,58,777000,40740,15,763,15300,83900,22300,234400,1
8452,5,0,1,38,224000,39390,11,315,29100,30800,34100,917700,0
8453,0,0,0,39,333000,8180,6,840,400,76400,8000,917800,1
8454,1,0,1,62,457000,32760,19,844,49300,96900,46900,987800,1
8455,4,1,1,33,1444000,43600,19,696,94600,30400,24000,266400,1
8456,0,1,0,41,637000,19100,9,487,19600,38900,15800,84500,0
8457,1,1,0,68,1055000,35480,22,502,89900,5900,36000,686800,0
8458,1,1,0,70,515000,49690,11,613,78200,12700,39000,490100,1
8459,3,0,1,39,892000,46280,9,580,34800,97500,44300,243300,1
8460,2,0,0,42,1410000,39060,18,897,14100,74600,45800,274800,1
8461,0,1,0,64,1023000,24710,8,786,44200,58700,18600,99600,1
8462,1,1,0,66,1104000,29570,10,421,32300,77200,5100,954900,0
8463,5,0,0,59,662000,40340,10,814,94500,39500,35800,998800,1
8464,1,1,1,55,750000,30150,24,584,63800,20000,32700,733700,0
8465,1,1,1,23,768000,7700,28,560,12200,33000,14300,839900,1
8466,2,1,0,38,1203000,30890,5,445,69800,69600,47400,743800,0
8467,1,0,0,21,1066000,39210,28,829,86700,80800,25200,709900,1
8468,3,1,1,63,1399000,25320,29,622,88600,15500,15400,648700,0
8469,1,0,1,65,1451000,37970,20,763,46800,60200,34100,54100,0
8470,5,1,0,39,425000,24850,29,462,68000,40100,20900,863900,0
8471,0,1,1,59,1211000,38150,22,896,47800,2800,23100,250900,0
8472,0,1,1,75,531000,17950,11,323,25100,65800,38900,888300,0
8473,2,0,1,54,445000,48130,22,891,71700,36500,48400,681700,0
8474,5,1,1,60,1431000,41210,27,394,11200,78800,4100,217200,0
8475,5,1,1,50,1205000,11350,16,644,9300,17100,27600,91000,0
8476,1,1,0,55,1262000,23570,19,670,38300,43100,2300,980600,1
8477,1,0,1,39,690000,17930,27,347,49800,30700,13800,754800,0
8478,5,1,1,77,1265000,3730,20,671,30900,24300,31500,691600,0
8479,4,1,1,59,580000,12760,16,659,60000,21400,41300,94300,1
8480,2,1,1,51,535000,33480,20,503,57000,27200,46100,698800,1
8481,0,0,1,57,1360000,40880,20,819,6200,34700,7500,906300,1
8482,5,0,0,60,610000,13090,18,760,62500,30800,38700,784600,1
8483,0,1,0,64,495000,39700,21,488,8300,75000,35800,688700,0
8484,4,0,1,30,1332000,12360,27,647,62400,87200,17700,364300,1
8485,5,0,1,64,954000,29170,23,844,77400,37100,35800,746800,0
8486,3,0,1,57,711000,22020,24,764,32800,18700,13300,438300,0
8487,4,1,0,40,1187000,4320,25,802,54700,80400,25700,245100,1
8488,4,0,0,70,585000,19500,17,485,47900,22300,13300,530000,0
8489,5,1,1,44,650000,40760,17,759,22100,90600,30200,986700,1
8490,3,1,0,68,1007000,43680,21,715,38100,29500,48000,657300,0
8491,5,0,0,71,374000,7240,25,413,38200,12400,7000,121800,0
8492,4,1,1,30,1416000,14980,5,673,5300,51000,36400,791800,1
8493,2,1,0,52,374000,32970,27,724,48200,50400,20200,783700,0
8494,5,1,0,30,779000,27890,23,707,30800,32700,22300,699600,1
8495,0,0,0,61,959000,23780,26,822,92100,74900,43200,685100,0
8496,2,0,0,23,377000,5090,23,602,54300,36600,22900,289300,1
8497,4,0,1,67,749000,48940,16,859,79300,94600,43900,835300,1
8498,2,0,0,77,1301000,33270,17,331,65300,3200,23600,624400,0
8499,2,1,0,61,787000,16380,7,645,66800,20900,19500,132500,1
8500,3,1,1,67,1476000,30560,20,545,80400,79300,49200,354900,1
8501,4,1,1,34,708000,19570,21,510,20100,53600,12800,659900,1
8502,2,1,0,55,710000,33240,15,598,4900,91900,6800,240900,1
8503,1,0,1,62,1463000,8850,19,430,63200,72900,37400,862500,0
8504,1,1,1,46,451000,34230,28,446,63200,19100,38200,809100,0
8505,1,0,1,22,438000,17210,22,673,10000,6600,9700,51600,0
8506,3,1,1,57,1272000,890,20,637,25600,2500,22500,517100,1
8507,3,0,1,74,1453000,26750,19,810,85600,87900,6200,116700,0
8508,1,0,1,60,277000,39090,23,490,26400,69300,30400,62700,0
8509,2,0,1,32,1180000,26720,19,650,20800,39200,13500,516100,1
8510,4,0,0,77,1479000,32300,21,537,74700,34600,14400,586600,0
8511,2,1,1,71,1204000,22120,16,765,93600,32000,22000,424100,0
8512,2,0,0,49,1057000,25360,6,454,82900,89200,5000,379600,0
8513,5,0,0,52,640000,35260,24,733,69500,15700,3800,265800,0
8514,1,1,1,21,846000,15200,13,867,76600,86800,26300,956300,1
8515,3,1,0,64,1289000,6110,16,738,76900,97800,28800,252700,1
8516,4,1,1,22,518000,29740,12,376,21600,57000,29200,865600,0
8517,2,1,1,39,409000,13720,6,590,74500,73900,12000,509400,1
8518,2,1,1,21,1033000,29660,15,845,13900,46600,47800,593900,1
8519,3,1,1,51,466000,18270,5,740,92600,72200,47300,751600,1
8520,0,1,1,72,410000,30500,6,316,47600,76500,28200,893800,0
8521,0,0,0,63,1303000,21190,7,371,93900,74600,49000,24700,0
8522,4,1,0,55,726000,26850,12,596,37900,38700,35700,485500,1
8523,1,0,0,71,690000,5870,8,723,14300,19400,36900,764500,0
8524,0,0,0,46,1460000,18610,21,388,10800,61900,45900,851000,0
8525,0,0,0,63,687000,39840,20,331,96800,69700,19600,989000,0
8526,3,1,1,37,1244000,10720,29,795,36100,6000,49000,21200,0
8527,2,1,1,33,345000,47480,28,347,96700,85700,26200,580100,0
8528,1,1,1,51,779000,33030,12,490,30600,15100,17500,660300,0
8529,0,1,0,48,700000,23880,10,853,12700,46900,47900,214700,1
8530,5,1,0,42,1361000,10210,10,303,72400,73900,10400,60000,0
8531,5,0,1,67,441000,9790,5,727,61800,67300,26100,35800,0
8532,0,0,0,47,895000,31810,8,868,76900,81700,42300,70300,1
8533,4,1,1,35,610000,4420,24,543,69300,28800,36500,281400,1
8534,2,1,0,80,1251000,35190,17,708,10400,81100,23400,915100,0
8535,4,0,1,75,335000,19340,19,384,44000,77200,24700,79700,0
8536,0,0,0,54,537000,14660,10,551,75300,88000,26600,717800,1
8537,3,0,1,54,1316000,580,21,361,47400,55000,39300,596800,0
8538,1,1,1,33,251000,22350,21,370,88100,19700,9200,627900,0
8539,0,1,1,22,402000,34730,22,521,36800,81700,39100,873500,1
8540,3,0,0,30,919000,42280,5,464,72300,21000,43800,185400,0
8541,5,0,0,54,1411000,33330,13,487,66100,57500,13300,770100,0
8542,2,1,0,32,645000,49760,23,693,64500,75000,37000,726500,1
8543,4,1,0,78,1332000,31080,29,638,97900,46500,43600,470900,0
8544,2,1,0,73,327000,22550,17,373,85000,3500,22700,55000,0
8545,5,0,1,26,797000,43360,16,416,47600,79800,34100,299500,0
8546,0,1,0,24,1499000,18000,25,869,8900,8400,49400,75100,0
8547,4,1,1,67,578000,23220,28,820,20100,58200,17200,496600,0
8548,4,1,1,43,1334000,49260,22,796,31700,63200,19100,267800,1
8549,2,1,1,73,837000,25350,22,583,96800,85500,6200,788400,0
8550,2,1,0,40,1165000,26060,14,740,27300,19700,32900,439400,1
8551,2,1,1,31,1223000,34120,6,890,92500,40500,9100,601300,1
8552,5,1,0,70,1314000,14840,28,534,37400,41500,26700,546700,0
8553,5,1,1,23,1362000,22310,28,517,17400,49800,26500,346800,1
8554,2,0,0,63,1133000,29180,7,746,27800,48700,11000,51800,0
8555,1,1,0,59,1243000,30960,10,823,92200,66900,5100,992800,1
8556,4,0,1,42,221000,10870,5,606,99900,44100,37200,364500,0
8557,1,1,1,49,773000,650,13,856,14900,60500,19000,810300,1
8558,0,0,1,41,902000,26440,21,669,64600,36800,10300,801500,1
8559,5,0,0,22,974000,19350,16,552,9700,81900,28500,467300,1
8560,4,0,0,72,1411000,18080,27,797,48000,93300,24500,152600,0
8561,5,1,1,30,969000,44000,8,660,78700,7500,11100,790700,1
8562,5,1,0,57,955000,40270,29,885,83900,21300,14000,236800,0
8563,0,1,0,40,1249000,2210,23,881,70100,13400,13900,732200,1
8564,4,0,1,31,1385000,19000,7,399,74200,15100,19000,951300,0
8565,4,0,0,68,1109000,2570,24,579,63500,30100,14100,750100,0
8566,2,1,0,22,697000,9660,20,473,44200,45700,19500,625200,0
8567,3,1,0,66,416000,26680,11,476,22400,14000,12800,811900,0
8568,3,1,0,33,1026000,42750,26,351,11300,88400,39200,100900,0
8569,5,0,0,51,1357000,27320,21,654,70000,20400,43300,774800,0
8570,3,0,1,21,661000,37800,17,599,18400,15500,10800,435500,1
8571,0,0,1,66,1439000,22820,9,490,13400,63200,22900,399100,0
8572,4,1,0,43,491000,45410,24,776,52700,51400,35100,784900,1
8573,0,0,1,45,1154000,19970,19,546,70000,61200,24100,703900,1
8574,3,1,1,70,674000,26050,13,478,30900,83600,9600,601100,0
8575,2,0,1,47,825000,28990,5,752,18500,43000,9100,745800,1
8576,2,1,1,51,402000,45570,14,805,1900,15200,13000,280100,1
8577,3,0,0,74,913000,43340,24,607,46600,39900,6700,274200,0
8578,0,1,1,67,489000,19160,12,474,91300,97600,22600,662700,0
8579,5,1,1,49,280000,31980,5,559,63300,53600,33200,265600,1
8580,2,1,1,29,451000,19500,5,539,49300,19600,46300,257400,1
8581,3,1,0,36,463000,40150,19,716,99600,84700,39800,814200,1
8582,3,0,0,57,999000,34000,8,823,61100,62900,24900,637200,1
8583,0,1,1,35,366000,49040,24,838,300,90900,17600,785500,1
8584,3,0,0,27,977000,7290,28,697,66900,77300,22900,425100,1
8585,3,1,1,79,735000,13030,18,706,300,68000,38900,933500,0
8586,0,1,1,66,1372000,15420,18,505,80000,45900,33300,379400,1
8587,4,1,1,73,361000,26150,9,693,52500,75400,30900,471200,0
8588,4,0,0,34,1244000,24340,23,326,83800,89000,35600,322100,0
8589,5,1,1,60,302000,37410,28,685,46900,57200,24100,44100,0
8590,3,0,1,28,815000,31430,10,575,55800,81700,15900,374600,1
8591,4,1,0,67,1319000,15350,16,595,13500,20500,10000,51100,0
8592,4,1,1,60,1207000,23930,29,861,14100,49800,10600,666000,0
8593,5,0,0,61,725000,2990,22,567,84800,13900,38000,158300,0
8594,2,0,1,77,556000,40960,26,384,80800,11700,45500,195900,0
8595,2,1,1,60,1364000,24850,21,709,9400,95500,20400,822800,0
8596,2,0,0,49,803000,46180,20,349,20200,59400,44200,487400,0
8597,3,1,1,78,1488000,20000,11,704,58300,88600,9400,310200,0
8598,2,0,1,62,780000,35130,6,430,10300,61500,47500,626800,0
8599,3,1,0,40,1495000,15280,8,778,15100,26400,44200,176900,1
8600,4,0,1,80,714000,34850,21,486,73800,30800,35100,659900,0
8601,4,1,1,53,853000,31380,5,489,67500,6000,38000,824600,0
8602,1,1,1,58,207000,4850,14,796,59800,33000,36000,583700,0
8603,2,0,0,56,386000,7600,27,851,32400,84400,7700,921300,0
8604,0,0,1,57,952000,30780,29,471,10600,3600,3300,630400,0
8605,3,0,1,51,1208000,35390,29,445,66900,35200,13000,554200,0
8606,1,1,1,44,991000,29640,24,666,31600,51900,12300,490600,1
8607,0,0,1,62,503000,43960,23,387,5200,93400,39200,862700,0
8608,2,0,1,63,222000,13490,25,560,91400,76600,6500,463200,0
8609,0,1,1,50,1385000,18700,10,408,77300,30000,13000,622400,0
8610,2,1,1,21,1400000,22960,25,559,400,22300,37600,206100,1
8611,4,0,1,58,1487000,23200,22,353,24100,61800,40800,823200,0
8612,3,1,0,69,1210000,49950,17,526,64200,30900,37000,300200,1
8613,0,0,0,53,951000,25900,5,377,21000,89500,45000,596300,0
8614,1,1,0,63,915000,20350,29,322,22800,28500,13000,106800,0
8615,4,0,1,32,904000,47280,7,513,48000,36500,6300,800500,1
8616,2,0,1,49,1120000,18560,13,633,5000,50800,19500,625700,1
8617,1,1,1,71,837000,5200,27,720,40200,64100,49600,103800,0
8618,1,1,1,77,322000,12420,29,391,64700,86600,34600,389200,0
8619,2,1,1,51,801000,33580,9,831,16300,64500,13900,765500,1
8620,5,1,0,28,898000,5280,5,523,24500,16000,43500,10200,0
8621,1,1,0,68,783000,28710,5,534,46600,20600,49100,413300,1
8622,3,0,0,44,322000,12740,13,593,55400,76600,40700,128000,1
8623,2,0,1,68,1385000,29980,12,894,46800,60200,24300,917900,1
8624,5,0,0,46,441000,13670,23,426,90500,70200,28500,409800,0
8625,2,1,0,35,542000,33350,24,691,77100,91700,18200,141400,1
8626,5,1,1,49,216000,12600,23,326,40800,95800,3000,593400,0
8627,3,0,1,64,231000,31010,8,534,1600,72900,12700,711900,0
8628,1,0,1,21,407000,20650,13,835,83300,10000,45300,596700,1
8629,5,1,1,60,913000,21560,15,575,65400,26200,35300,82800,1
8630,0,0,0,43,1309000,48730,27,776,1800,60400,8700,590900,1
8631,1,1,0,21,459000,12780,25,605,38700,43400,6600,707600,1
8632,2,0,0,71,541000,11840,13,893,33800,1200,29200,459000,0
8633,5,1,1,27,879000,49240,14,657,73400,77200,48900,369800,1
8634,5,1,1,50,1440000,45720,24,404,44100,67200,37400,55400,0
8635,3,0,1,28,846000,14030,24,670,35400,36800,43000,841800,1
8636,0,0,1,58,1274000,39820,21,865,21100,85100,37600,976900,0
8637,2,1,0,65,1037000,9320,21,661,94900,55500,48200,972500,0
8638,4,0,1,34,248000,20970,20,318,6400,90200,11800,577000,0
8639,5,0,1,31,775000,15680,26,491,52000,48000,47800,538900,0
8640,0,0,0,26,1150000,16010,9,460,98300,73900,30200,452200,0
8641,0,0,1,43,1486000,42270,10,786,19100,9400,4600,112000,0
8642,0,0,0,26,808000,16250,19,844,4900,81500,9900,170100,1
8643,1,1,0,56,1163000,21380,27,574,32000,71900,8600,995500,0
8644,3,0,1,25,1300000,3830,15,654,94500,32200,24600,208400,1
8645,0,1,0,51,752000,20710,5,306,92300,83600,20900,697000,0
8646,0,1,1,49,849000,1300,18,561,17700,92500,22400,336300,1
8647,4,1,1,30,1112000,8390,23,328,51000,61700,17600,120600,0
8648,5,0,0,68,793000,6810,27,649,42200,88600,25700,176800,0
8649,4,0,0,38,1371000,18910,17,546,43900,82000,39200,846500,1
8650,0,1,1,78,428000,39730,21,449,94000,23100,49200,910500,0
8651,4,0,1,36,1092000,44240,11,410,88700,64100,39100,295300,0
8652,1,1,1,43,1452000,45010,22,548,47900,27100,20800,823300,1
8653,5,0,0,29,1249000,43380,5,685,34900,85700,13700,712000,1
8654,1,1,0,40,1256000,13890,15,350,42900,59800,19700,536100,0
8655,4,1,1,21,1005000,23240,11,716,72600,2300,15200,929500,1
8656,3,0,1,54,1201000,13570,11,517,66500,38600,4900,85000,0
8657,2,1,0,24,1312000,15730,19,467,55500,50500,1800,988300,0
8658,3,1,1,43,726000,24600,26,350,69300,85800,17700,147600,0
8659,1,1,0,75,856000,32820,8,371,50800,59600,17400,302000,0
8660,2,1,1,39,978000,49740,20,850,43800,28900,37200,122500,1
8661,3,0,1,26,991000,16750,5,624,97400,61400,4800,829400,1
8662,0,0,0,73,705000,27580,14,761,98500,22500,4400,116900,0
8663,5,1,0,77,556000,40220,29,389,99600,39600,38400,742200,0
8664,5,1,0,59,868000,1110,16,340,18400,14300,28700,562600,0
8665,3,0,0,49,1198000,39510,5,594,71500,75900,49700,442000,1
8666,4,0,0,51,1015000,15940,16,693,27600,3700,47400,268800,1
8667,0,0,0,27,1045000,1170,16,763,64000,79800,35100,998800,1
8668,5,0,1,52,1002000,18740,21,530,38600,85900,19300,671900,0
8669,4,1,0,72,570000,49470,6,435,17600,46100,49000,184800,0
8670,0,1,0,58,1395000,45340,17,421,33300,33700,10100,246600,0
8671,4,0,1,72,302000,37650,13,548,4500,99000,5500,743600,0
8672,2,0,0,78,1480000,20920,11,692,92500,81000,39900,173000,0
8673,4,1,0,76,757000,34660,5,670,17700,13700,17000,867400,0
8674,1,0,0,50,974000,7740,24,618,52800,76700,26500,716000,1
8675,0,1,0,24,1418000,3890,11,575,50100,32400,39500,793700,1
8676,5,0,1,38,534000,36190,21,732,72600,91400,8400,407000,1
8677,4,1,0,67,877000,20780,26,311,69100,2700,7600,812700,0
8678,3,0,0,69,1471000,48720,6,610,33300,39800,9900,865400,1
8679,4,0,1,63,1162000,24130,8,378,97000,23900,32700,360900,0
8680,4,1,0,39,447000,27460,10,849,89200,45000,20800,130900,1
8681,2,1,0,26,1314000,36490,27,596,62000,77400,18900,396900,1
8682,2,1,0,70,900000,49610,19,320,34000,54900,12000,460500,0
8683,0,1,1,63,748000,31150,15,788,23700,78700,36200,605700,1
8684,0,0,0,64,1499000,41600,22,826,65400,65200,26500,958600,0
8685,2,0,1,35,437000,14440,26,493,24300,1500,28000,52400,0
8686,3,0,1,50,328000,48820,29,507,70100,64300,20800,711100,1
8687,5,1,1,76,607000,48780,14,608,76300,49100,38800,50300,0
8688,0,1,1,54,607000,23270,24,842,40600,17900,24000,40300,0
8689,1,0,0,50,1422000,43410,24,411,38400,63900,1200,525400,0
8690,3,0,0,73,574000,4100,13,718,41500,18300,31500,205100,0
